station,date,latitude,longitude,elevation,name,actual_mean,temp_attributes,dewp,dewp_attributes,slp,slp_attributes,stp,stp_attributes,visib,visib_attributes,wdsp,wdsp_attributes,mxspd,gust,actual_high,max_attributes,actual_low,min_attributes,prcp,prcp_attributes,sndp,fog,rain,snow,hail,thunder,tornado,year,year_2,month,day,day_of_year,precip,actual_precip_ytd
72565003017,1995-05-20,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",53.5,24,47.2,24,1014.4,24,836.3,24,9.3,24,6.9,24,15.9,999.9,66.9,NA,43,NA,0.29,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,20,2000-05-20,0.29,4.61
72565003017,1995-05-21,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.5,24,44.2,24,1012,24,835,24,9.4,24,6.9,24,14,999.9,73,*,45,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,21,2000-05-21,0,4.61
72565003017,1995-05-22,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.4,24,43.2,24,1012,24,835.3,24,9.9,24,7.1,24,14,17.9,73.9,NA,45,NA,0,B,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,22,2000-05-22,0,4.61
72565003017,1995-05-23,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",39.5,24,38.2,24,1016.9,24,836.3,24,4,24,9.3,24,15,999.9,53.1,NA,36,NA,0.01,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,23,2000-05-23,0.01,4.62
72565003017,1995-05-24,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",41.1,24,37.4,24,1018.5,24,836.8,24,7.9,24,8.4,24,13,999.9,50,*,36,NA,0.01,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,24,2000-05-24,0.01,4.63
72565003017,1995-05-25,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",47.2,24,41.1,24,1016.3,24,837,24,9.9,24,10.6,24,21,23.9,57,*,36.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,25,2000-05-25,0,4.63
72565003017,1995-05-26,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",48.8,24,43.1,24,1010.9,24,832.5,24,6.3,24,6.3,24,12.8,999.9,62.1,*,39.9,NA,0.04,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,26,2000-05-26,0.04,4.67
72565003017,1995-05-27,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",47.8,24,43.6,24,1009,24,830.1,24,8.7,24,11.1,24,25.1,28.9,63,NA,41,NA,0.58,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,27,2000-05-27,0.58,5.25
72565003017,1995-05-28,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",48.2,24,42.1,24,1018,24,838.7,24,9.7,24,6.3,24,11.1,999.9,55,*,43,NA,0.15,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,28,2000-05-28,0.15,5.4
72565003017,1995-05-29,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",48.7,24,45.4,24,1019.2,24,839.5,24,8.8,24,11.2,24,20,24.9,57.9,NA,43,NA,0.16,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,29,2000-05-29,0.16,5.56
72565003017,1995-05-30,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",47.6,24,44.3,24,1017.8,24,838.2,24,9.6,24,9.1,24,19,999.9,55,NA,44.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,30,2000-05-30,0,5.56
72565003017,1995-05-31,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.5,24,45.6,24,1014.7,24,835.7,24,7.5,24,4.2,24,28.9,35,66.9,*,44.1,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,May,31,2000-05-31,0,5.56
72565003017,1995-06-01,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.4,24,43.3,24,1014.1,24,837.4,24,9.9,24,7.3,24,18.1,22,72,*,45,NA,0.17,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,1,2000-06-01,0.17,5.73
72565003017,1995-06-02,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",62.4,24,48.6,24,1009.3,24,834.3,24,9.9,24,8.1,24,15.9,18.8,75.9,*,46.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,2,2000-06-02,0,5.73
72565003017,1995-06-03,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",56.1,24,51.6,24,1008.1,24,832,24,7.8,24,7,24,21,999.9,75.9,NA,48,NA,0.26,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,3,2000-06-03,0.26,5.99
72565003017,1995-06-04,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",54.4,24,51,24,1009.9,24,833.3,24,6.7,24,5.1,24,11.1,999.9,66.9,NA,48.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,4,2000-06-04,0,5.99
72565003017,1995-06-05,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.2,24,47.9,24,1007.3,24,831.9,24,9.8,24,6.5,24,10.1,999.9,75,*,48.9,NA,0.08,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,5,2000-06-05,0.08,6.07
72565003017,1995-06-06,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",66.1,24,48.9,24,996.8,24,824.6,24,9.9,24,10.5,24,15.9,999.9,78.1,NA,48.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,6,2000-06-06,0,6.07
72565003017,1995-06-07,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.3,24,45.5,24,1004.9,24,830.5,24,9.9,24,6.6,24,24.9,37.9,78.1,NA,45.9,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,7,2000-06-07,0,6.07
72565003017,1995-06-08,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",50.2,24,48,24,1010,24,832.5,24,4.6,24,11.2,24,24.1,28,69.1,NA,45,NA,0.03,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,8,2000-06-08,0.03,6.1
72565003017,1995-06-09,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",48.9,24,43.1,24,1013.4,24,834.2,24,5.3,24,6.9,24,11.8,999.9,62.1,*,41,NA,0.59,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,9,2000-06-09,0.59,6.69
72565003017,1995-06-10,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",49.3,24,44.7,24,1019.8,24,840.4,24,8.4,24,7.4,24,13,999.9,63,NA,41,NA,0.13,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,10,2000-06-10,0.13,6.82
72565003017,1995-06-11,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",54.4,24,44.2,24,1023,24,843.6,24,9.9,24,5.3,24,11.8,999.9,72,*,42.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,11,2000-06-11,0,6.82
72565003017,1995-06-12,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",66.9,24,47.2,24,1016.5,24,840.6,24,9.9,24,7.6,24,11.1,999.9,82.9,*,42.1,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,12,2000-06-12,0,6.82
72565003017,1995-06-13,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.2,24,45.1,24,1011.5,24,837.7,24,9.8,24,8.8,24,14,999.9,86,*,54,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,13,2000-06-13,0,6.82
72565003017,1995-06-14,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.5,24,45.7,24,1008.6,24,835.7,24,9.8,24,7.5,24,12,999.9,88,*,59,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,14,2000-06-14,0,6.82
72565003017,1995-06-15,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.9,24,45.3,24,1005.8,24,833.4,24,9.7,24,9.6,24,17.1,999.9,90,NA,59,NA,0.01,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,15,2000-06-15,0.01,6.83
72565003017,1995-06-16,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",69.5,24,47.1,24,1006.5,24,833.3,24,9.9,24,12,24,25.1,30.9,87.1,NA,54,NA,0.03,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,16,2000-06-16,0.03,6.86
72565003017,1995-06-17,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",69.2,24,49.5,24,1007.9,24,834.7,24,9.9,24,21.3,24,31.1,36.9,84.9,NA,54,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,17,2000-06-17,0,6.86
72565003017,1995-06-18,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",63.2,24,45,24,1011.6,24,836.3,24,9,24,12,24,30.1,37.9,78.1,*,47.8,*,0.14,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,18,2000-06-18,0.14,7
72565003017,1995-06-19,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",67.6,24,45.6,24,1010.5,24,836,24,9.9,24,8.4,24,15,999.9,87.1,*,47.8,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,19,2000-06-19,0,7
72565003017,1995-06-20,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.5,24,47.1,24,1006.4,24,833.6,24,9.9,24,7.7,24,15,18.8,88,NA,50,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,20,2000-06-20,0,7
72565003017,1995-06-21,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",70.6,24,45.3,24,1006,24,833.1,24,9.9,24,9.7,24,21,42,86,NA,50,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,21,2000-06-21,0,7
72565003017,1995-06-22,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",66,24,48,24,1009.7,24,835.3,24,9.9,24,8,24,19,22,84.9,NA,52,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,22,2000-06-22,0,7
72565003017,1995-06-23,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.8,24,44.9,24,1015.5,24,839.9,24,9.9,24,6.6,24,17.9,25.8,78.1,NA,52,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,23,2000-06-23,0,7
72565003017,1995-06-24,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.1,24,46.9,24,1018.6,24,841.8,24,9.7,24,5.2,24,18.1,23.9,77,NA,46.9,NA,0,C,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,24,2000-06-24,0,7
72565003017,1995-06-25,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.7,24,43.9,24,1016.9,24,840,24,9.9,24,8.3,24,14,22,75,*,46,NA,0,C,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,25,2000-06-25,0,7
72565003017,1995-06-26,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",64,24,44.5,24,1014.7,24,838.9,24,9.7,24,6.8,24,17.9,33.8,80.1,*,46,NA,0.07,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,26,2000-06-26,0.07,7.07
72565003017,1995-06-27,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",70.9,24,40.1,24,1010.4,24,836.5,24,9.9,24,8.2,24,21,26.8,86,*,46.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,27,2000-06-27,0,7.07
72565003017,1995-06-28,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",61.3,24,50.5,24,1014.2,24,838.5,24,9.8,24,7.5,24,20,29.9,88,NA,50,NA,0.03,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,28,2000-06-28,0.03,7.1
72565003017,1995-06-29,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",51.4,24,49.6,24,1022,24,842.3,24,6,24,7.3,24,13,15,55.9,*,46.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,29,2000-06-29,0,7.1
72565003017,1995-06-30,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.8,24,48.7,24,1023.9,24,844.2,24,7.4,24,5.5,24,12.8,999.9,60.1,*,46.9,NA,0.18,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jun,30,2000-06-30,0.18,7.28
72565003017,1995-07-01,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",55.6,24,50.3,24,1017.3,24,837.6,24,7.4,24,5.9,24,11.1,999.9,69.1,*,46,NA,0.03,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,1,2000-07-01,0.03,7.31
72565003017,1995-07-02,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",62.3,24,47.8,24,1011.1,24,832.6,24,9.9,24,6.7,24,18.1,23.9,75,*,46,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,2,2000-07-02,0,7.31
72565003017,1995-07-03,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",63.6,24,44.8,24,1002.5,24,826,24,10,24,10.4,24,21,28,75.9,NA,51.1,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,3,2000-07-03,0,7.31
72565003017,1995-07-04,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59,24,42.8,24,1004.6,24,827.2,24,9.6,24,6.7,24,15,21,73.9,NA,52,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,4,2000-07-04,0,7.31
72565003017,1995-07-05,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",62.8,24,46.2,24,1013.4,24,834.5,24,9.9,24,4.6,24,8,999.9,78.1,*,48,NA,0.08,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,5,2000-07-05,0.08,7.39
72565003017,1995-07-06,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",70.3,24,45.4,24,1016.9,24,838.5,24,9.9,24,8.8,24,14,999.9,86,*,48,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,6,2000-07-06,0,7.39
72565003017,1995-07-07,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",75.2,24,43.9,24,1015.9,24,838.8,24,9.9,24,8.1,24,13,999.9,91.9,*,57,NA,0.12,C,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,7,2000-07-07,0.12,7.51
72565003017,1995-07-08,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",77.4,24,42.7,24,1016.9,24,840.1,24,9.9,24,7.9,24,12,999.9,93,NA,59,NA,0,C,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,8,2000-07-08,0,7.51
72565003017,1995-07-09,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",77.6,24,45.2,24,1016.8,24,840,24,9.9,24,8.6,24,18.1,22,93,*,60.1,NA,0,H,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,9,2000-07-09,0,7.51
72565003017,1995-07-10,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",76.4,24,45.3,24,1015,24,838.4,24,9.9,24,6.3,24,15,19.8,93.9,NA,59,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,10,2000-07-10,0,7.51
72565003017,1995-07-11,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",79.2,24,43.5,24,1012.1,24,836.2,24,9.9,24,8,24,18.1,999.9,96.1,*,59,NA,0,C,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,11,2000-07-11,0,7.51
72565003017,1995-07-12,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",81.1,24,42.9,24,1008.3,24,833.5,24,9.9,24,8.5,24,14,18.8,97,NA,61,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,12,2000-07-12,0,7.51
72565003017,1995-07-13,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",78.3,24,43.8,24,1008.3,24,833.4,24,9.9,24,8.7,24,18.1,999.9,97,NA,63,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,13,2000-07-13,0,7.51
72565003017,1995-07-14,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.5,24,54.6,24,1014.5,24,836.5,24,9.2,24,7.5,24,19,25.8,91,NA,53.1,NA,0.12,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,14,2000-07-14,0.12,7.63
72565003017,1995-07-15,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.1,24,57.2,24,1017.3,24,838.2,24,7.7,24,4,24,8.9,999.9,79,NA,53.1,NA,1.02,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,15,2000-07-15,1.02,8.65
72565003017,1995-07-16,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",66.1,24,53.5,24,1017.6,24,838.9,24,9.8,24,9,24,21,999.9,80.1,NA,55.9,NA,0.06,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,16,2000-07-16,0.06,8.71
72565003017,1995-07-17,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",68.1,24,55.6,24,1017.6,24,839,24,9.9,24,5.8,24,13,28,81,*,55.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,17,2000-07-17,0,8.71
72565003017,1995-07-18,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.6,24,56.6,24,1015.4,24,836.8,24,9.6,24,7.2,24,15,999.9,82,NA,55.9,NA,0.72,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,18,2000-07-18,0.72,9.43
72565003017,1995-07-19,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",67.2,24,56.6,24,1012.7,24,835,24,9.6,24,8.2,24,19.8,23.9,78.1,NA,57,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,19,2000-07-19,0,9.43
72565003017,1995-07-20,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",63.1,24,52.6,24,1015.6,24,836.7,24,9.9,24,6,24,20,28,81,*,50,NA,0.11,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,20,2000-07-20,0.11,9.54
72565003017,1995-07-21,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",68.3,24,47.1,24,1012.3,24,834.7,24,9.8,24,9.6,24,18.8,42,82.9,NA,50,NA,0.12,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,21,2000-07-21,0.12,9.66
72565003017,1995-07-22,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",68.1,24,45.6,24,1011.1,24,833.9,24,9.9,24,7.2,24,13,999.9,86,NA,51.1,NA,0.02,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,22,2000-07-22,0.02,9.68
72565003017,1995-07-23,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",69.4,24,43.6,24,1011,24,833.9,24,9.9,24,8.4,24,21,23.9,84,NA,51.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,23,2000-07-23,0,9.68
72565003017,1995-07-24,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",70.4,24,42.6,24,1011.8,24,834.6,24,9.9,24,9.5,24,17.1,999.9,84,NA,57,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,24,2000-07-24,0,9.68
72565003017,1995-07-25,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.8,24,38.9,24,1010.4,24,834,24,9.9,24,7.4,24,11.1,23.9,91,*,57,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,25,2000-07-25,0,9.68
72565003017,1995-07-26,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",78,24,37.1,24,1009.3,24,833.6,24,9.9,24,9,24,13,15.9,97,*,56.8,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,26,2000-07-26,0,9.68
72565003017,1995-07-27,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",81.7,24,25.4,24,1008.3,24,833.4,24,9.9,24,8.1,24,15.9,999.9,97,NA,56.8,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,27,2000-07-27,0,9.68
72565003017,1995-07-28,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",81.3,24,34.8,24,1013.1,24,837.5,24,9.9,24,7.9,24,13,14,97,NA,63,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,28,2000-07-28,0,9.68
72565003017,1995-07-29,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",78.6,24,43.5,24,1014.5,24,838.4,24,9.8,24,7.1,24,22.9,32.8,97,*,60.1,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,29,2000-07-29,0,9.68
72565003017,1995-07-30,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",81.1,24,42.1,24,1009.7,24,834.6,24,9.9,24,10.7,24,27,999.9,99,NA,60.1,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,30,2000-07-30,0,9.68
72565003017,1995-07-31,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.3,24,53.8,24,1018,24,839.3,24,8.4,24,7.1,24,19,21,82,*,48.9,*,0.05,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Jul,31,2000-07-31,0.05,9.73
72565003017,1995-08-01,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",58.3,24,48.3,24,1020.4,24,839.1,24,9.4,24,4.5,24,6,999.9,84.9,*,42.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,1,2000-08-01,0,9.73
72565003017,1995-08-02,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",74.5,24,45,24,1011.6,24,834.8,24,9.9,24,7.4,24,13,999.9,91,*,59,*,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,2,2000-08-02,0,9.73
72565003017,1995-08-03,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",74.8,24,40.1,24,1011.2,24,835.1,24,9.9,24,7.7,24,17.1,999.9,91.9,NA,57.9,NA,0,C,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,3,2000-08-03,0,9.73
72565003017,1995-08-04,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",74,24,47.3,24,1012.6,24,836,24,9.9,24,7.1,24,16.9,21,88,NA,57.9,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,4,2000-08-04,0,9.73
72565003017,1995-08-05,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",70.9,24,48.2,24,1010.1,24,833.5,24,9.9,24,7.2,24,26.8,29.9,88,NA,57,NA,0.01,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,5,2000-08-05,0.01,9.74
72565003017,1995-08-06,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",74.6,24,42.9,24,1007.2,24,831.4,24,9.9,24,7.3,24,11.1,999.9,95,*,53.1,NA,0.03,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,6,2000-08-06,0.03,9.77
72565003017,1995-08-07,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",82.1,24,40.3,24,1006,24,831.6,24,9.9,24,9.8,24,14,16.9,96.1,NA,71.1,*,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,7,2000-08-07,0,9.77
72565003017,1995-08-08,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",83.5,24,43.5,24,1004.1,24,830.3,24,9.9,24,11.8,24,20,24.9,98.1,*,71.1,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,8,2000-08-08,0,9.77
72565003017,1995-08-09,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",73.7,24,51.1,24,1008.6,24,833.2,24,9.9,24,7.2,24,15.9,21,99,NA,57,NA,0,C,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,9,2000-08-09,0,9.77
72565003017,1995-08-10,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",77.4,24,48.2,24,1006.2,24,830.7,24,9.9,24,7.1,24,12,999.9,97,*,57,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,10,2000-08-10,0,9.77
72565003017,1995-08-11,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",83.9,24,49.3,24,1003.5,24,829.8,24,9.9,24,8.3,24,18.1,999.9,98.1,NA,57.9,NA,0,D,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,11,2000-08-11,0,9.77
72565003017,1995-08-12,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",75.9,24,55.1,24,1008.5,24,833.2,24,9.9,24,7.8,24,14,999.9,97,NA,59,NA,0.01,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,12,2000-08-12,0.01,9.78
72565003017,1995-08-13,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",77.5,24,49.3,24,1006.1,24,831.1,24,9.9,24,10.1,24,19,26.8,93,NA,59,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,1995,1995,Aug,13,2000-08-13,0,9.78
